"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
0,0,0,0,12,0,0,0,0,0,0,27.0262990675299,12,19.2123866228122,27.0262990675299,6.48432105195165,6.48432105195165,21.5502759122656,12,12,6.48432105195165,21.5502759122656,12,12,19.2123866228122,19.2123866228122,6.48432105195165,19.2123866228122,21.5502759122656,27.0262990675299,19.2123866228122,19.2123866228122,21.5502759122656,6.48432105195165,12,21.5502759122656,21.5502759122656,6.48432105195165,12,6.48432105195165,19.2123866228122,19.2123866228122,27.0262990675299,19.2123866228122,12,6.48432105195165,21.5502759122656,19.2123866228122,19.2123866228122,18.6159385917422,22.0615105490419,18.6159385917422,17.0797417490578,18.6159385917422,17.0797417490578,7.56299291669531,18.6159385917422,22.0615105490419,7.56299291669531,17.0797417490578,17.0797417490578,17.0797417490578,7.56299291669531,7.56299291669531,18.6159385917422,22.0615105490419,12,18.6159385917422,22.0615105490419,7.56299291669531,18.6159385917422,7.56299291669531,18.6159385917422,17.0797417490578,22.0615105490419,18.6159385917422,22.0615105490419,5.55949476191704,17.0797417490578,18.6159385917422,22.0615105490419,15.183828221952,15.183828221952,16.0811476875,8.8211026875,15.183828221952,21.611322066083,15.183828221952,8.8211026875,8.8211026875,18.008764222188,15.183828221952,8.8211026875,15.183828221952,18.008764222188,33.108378488584,8.8211026875,15.183828221952,5.55949476191704,15.183828221952,16.0811476875,21.611322066083,8.8211026875,16.0811476875,18.008764222188,18.008764222188,24.9471381529364,16.0811476875,15.183828221952,24.9471381529364,15.183828221952,5.55949476191704,16.0811476875,15.183828221952,8.8211026875,15.183828221952,8.8211026875,15.183828221952,13.8915,14.700516,13.498368,14.700516,13.498368,13.8915,10.2885,10.2885,33.108378488584,10.2885,21.611322066083,13.498368,13.498368,13.498368,13.8915,21.611322066083,13.498368,13.498368,13.8915,10.2885,10.2885,10.2885,14.700516,13.8915,13.498368,10.2885,10.2885,13.498368,13.8915,13.8915,13.498368,13.498368,14.700516,12,12,12,12,12,24.9471381529364,12,12,12,12,12,12,12,12,12,21.611322066083,12,12,21.611322066083,12,21.611322066083,12,12,21.611322066083,673.319868310438,0,0,0,0,0,0,0,0,0,0,0,33.108378488584,0,0,0,0,6379.06691889724,21.611322066083,0,21.611322066083,0,0,33.108378488584,0
12,12,12,12,12.6,12,12,12,12,12,12,28.918140002257,12.48,19.9808820877247,28.918140002257,6.16010499935406,6.16010499935406,22.6277897078788,12.48,12.48,6.16010499935406,22.6277897078788,12.84,12.48,19.9808820877247,19.9808820877247,6.16010499935406,19.9808820877247,22.6277897078788,28.918140002257,19.9808820877247,19.9808820877247,22.6277897078788,6.16010499935406,12.48,22.6277897078788,22.6277897078788,6.16010499935406,12.6,6.16010499935406,19.9808820877247,19.9808820877247,28.918140002257,19.9808820877247,12.84,6.16010499935406,22.6277897078788,19.9808820877247,19.9808820877247,19.5467355213293,23.6058162874748,19.5467355213293,17.7629314190201,19.5467355213293,17.7629314190201,7.18484327086055,19.5467355213293,23.6058162874748,7.18484327086055,17.7629314190201,17.7629314190201,17.7629314190201,7.18484327086055,7.18484327086055,19.5467355213293,23.6058162874748,12.6,19.5467355213293,23.6058162874748,7.18484327086055,19.5467355213293,7.18484327086055,19.5467355213293,17.7629314190201,23.6058162874748,19.5467355213293,23.6058162874748,5.28152002382119,17.7629314190201,19.5467355213293,23.6058162874748,15.7911813508301,15.7911813508301,16.885205071875,8.380047553125,15.7911813508301,22.4757749487263,15.7911813508301,8.380047553125,8.380047553125,19.2693777177412,15.7911813508301,8.380047553125,15.7911813508301,19.2693777177412,35.4259649827849,8.380047553125,15.7911813508301,5.28152002382119,15.7911813508301,16.885205071875,22.4757749487263,8.380047553125,16.885205071875,19.2693777177412,19.2693777177412,26.1944950605832,16.885205071875,15.7911813508301,26.1944950605832,15.7911813508301,5.28152002382119,16.885205071875,15.7911813508301,8.380047553125,15.7911813508301,8.380047553125,15.7911813508301,14.586075,15.72955212,14.03830272,15.72955212,14.03830272,14.586075,9.774075,9.774075,35.4259649827849,9.774075,22.4757749487263,14.03830272,14.03830272,14.03830272,14.586075,22.4757749487263,14.03830272,14.03830272,14.586075,9.774075,9.774075,9.774075,15.72955212,14.586075,14.03830272,9.774075,9.774075,14.03830272,14.586075,14.586075,14.03830272,14.03830272,15.72955212,12.48,12.48,12.6,12.48,12.84,26.1944950605832,12.48,12.48,12.6,12.6,11.4,12.84,12.48,12.6,11.4,22.4757749487263,11.4,11.4,22.4757749487263,12.48,22.4757749487263,12.6,12.48,22.4757749487263,720.452259092169,12,12,12,12,12,12,12,12,12,12,12,35.4259649827849,12,12,12,12,5711.30982927124,22.4757749487263,12,22.4757749487263,12,12,35.4259649827849,12
0,0,0,0,13.23,0,0,0,0,0,0,30.942409802415,12.9792,20.7801173712337,30.942409802415,5.85209974938636,5.85209974938636,23.7591791932728,12.9792,12.9792,5.85209974938636,23.7591791932728,13.7388,12.9792,20.7801173712337,20.7801173712337,5.85209974938636,20.7801173712337,23.7591791932728,30.942409802415,20.7801173712337,20.7801173712337,23.7591791932728,5.85209974938636,12.9792,23.7591791932728,23.7591791932728,5.85209974938636,13.23,5.85209974938636,20.7801173712337,20.7801173712337,30.942409802415,20.7801173712337,13.7388,5.85209974938636,23.7591791932728,20.7801173712337,20.7801173712337,20.5240722973958,25.258223427598,20.5240722973958,18.4734486757809,20.5240722973958,18.4734486757809,6.82560110731752,20.5240722973958,25.258223427598,6.82560110731752,18.4734486757809,18.4734486757809,18.4734486757809,6.82560110731752,6.82560110731752,20.5240722973958,25.258223427598,13.23,20.5240722973958,25.258223427598,6.82560110731752,20.5240722973958,6.82560110731752,20.5240722973958,18.4734486757809,25.258223427598,20.5240722973958,25.258223427598,5.01744402263013,18.4734486757809,20.5240722973958,25.258223427598,16.4228286048633,16.4228286048633,17.7294653254687,7.96104517546875,16.4228286048633,23.3748059466754,16.4228286048633,7.96104517546875,7.96104517546875,20.618234157983,16.4228286048633,7.96104517546875,16.4228286048633,20.618234157983,37.9057825315798,7.96104517546875,16.4228286048633,5.01744402263013,16.4228286048633,17.7294653254687,23.3748059466754,7.96104517546875,17.7294653254687,20.618234157983,20.618234157983,27.5042198136124,17.7294653254687,16.4228286048633,27.5042198136124,16.4228286048633,5.01744402263013,17.7294653254687,16.4228286048633,7.96104517546875,16.4228286048633,7.96104517546875,16.4228286048633,15.31537875,16.8306207684,14.5998348288,16.8306207684,14.5998348288,15.31537875,9.28537125,9.28537125,37.9057825315798,9.28537125,23.3748059466754,14.5998348288,14.5998348288,14.5998348288,15.31537875,23.3748059466754,14.5998348288,14.5998348288,15.31537875,9.28537125,9.28537125,9.28537125,16.8306207684,15.31537875,14.5998348288,9.28537125,9.28537125,14.5998348288,15.31537875,15.31537875,14.5998348288,14.5998348288,16.8306207684,12.9792,12.9792,13.23,12.9792,13.7388,27.5042198136124,12.9792,12.9792,13.23,13.23,10.83,13.7388,12.9792,13.23,10.83,23.3748059466754,10.83,10.83,23.3748059466754,12.9792,23.3748059466754,13.23,12.9792,23.3748059466754,770.883917228621,0,0,0,0,0,0,0,0,0,0,0,37.9057825315798,0,0,0,0,4996.80974337143,23.3748059466754,0,23.3748059466754,0,0,37.9057825315798,0
12,12,12,12,13.8915,12,12,12,12,12,12,0,13.498368,0,0,0,0,0,13.498368,13.498368,0,0,14.700516,13.498368,0,0,5.55949476191704,21.611322066083,24.9471381529364,33.108378488584,21.611322066083,21.611322066083,24.9471381529364,5.55949476191704,13.498368,24.9471381529364,24.9471381529364,5.55949476191704,13.8915,5.55949476191704,21.611322066083,21.611322066083,33.108378488584,21.611322066083,14.700516,5.55949476191704,24.9471381529364,21.611322066083,21.611322066083,21.5502759122656,27.0262990675299,21.5502759122656,19.2123866228122,21.5502759122656,19.2123866228122,6.48432105195165,21.5502759122656,27.0262990675299,6.48432105195165,19.2123866228122,19.2123866228122,19.2123866228122,6.48432105195165,6.48432105195165,21.5502759122656,27.0262990675299,13.8915,21.5502759122656,27.0262990675299,6.48432105195165,21.5502759122656,6.48432105195165,21.5502759122656,19.2123866228122,27.0262990675299,21.5502759122656,27.0262990675299,0,19.2123866228122,21.5502759122656,27.0262990675299,17.0797417490578,17.0797417490578,18.6159385917422,7.56299291669531,17.0797417490578,0,17.0797417490578,7.56299291669531,7.56299291669531,22.0615105490419,17.0797417490578,7.56299291669531,17.0797417490578,22.0615105490419,0,7.56299291669531,17.0797417490578,0,17.0797417490578,18.6159385917422,0,7.56299291669531,18.6159385917422,22.0615105490419,22.0615105490419,0,18.6159385917422,17.0797417490578,0,17.0797417490578,0,18.6159385917422,17.0797417490578,7.56299291669531,17.0797417490578,7.56299291669531,17.0797417490578,16.0811476875,18.008764222188,15.183828221952,18.008764222188,15.183828221952,16.0811476875,8.8211026875,8.8211026875,0,8.8211026875,0,15.183828221952,15.183828221952,15.183828221952,16.0811476875,0,15.183828221952,15.183828221952,16.0811476875,8.8211026875,8.8211026875,8.8211026875,18.008764222188,16.0811476875,15.183828221952,8.8211026875,8.8211026875,15.183828221952,16.0811476875,16.0811476875,15.183828221952,15.183828221952,18.008764222188,13.498368,13.498368,13.8915,13.498368,14.700516,0,13.498368,13.498368,13.8915,13.8915,10.2885,14.700516,13.498368,13.8915,10.2885,0,10.2885,10.2885,0,13.498368,0,13.8915,13.498368,0,824.845791434624,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12,12,5346.58642540743,0,12,0,12,12,0,12
12.6,11.4,12.6,12.48,14.586075,11.4,12.84,12.84,12.48,12.6,12.48,12,14.03830272,12,12,12,12,12,14.03830272,14.03830272,12,12,15.72955212,14.03830272,12,12,5.28152002382119,22.4757749487263,26.1944950605832,35.4259649827849,22.4757749487263,22.4757749487263,26.1944950605832,5.28152002382119,14.03830272,26.1944950605832,26.1944950605832,5.28152002382119,14.586075,5.28152002382119,22.4757749487263,22.4757749487263,35.4259649827849,22.4757749487263,15.72955212,5.28152002382119,26.1944950605832,22.4757749487263,22.4757749487263,22.6277897078788,28.918140002257,22.6277897078788,19.9808820877247,22.6277897078788,19.9808820877247,6.16010499935406,22.6277897078788,28.918140002257,6.16010499935406,19.9808820877247,19.9808820877247,19.9808820877247,6.16010499935406,6.16010499935406,22.6277897078788,28.918140002257,14.586075,22.6277897078788,28.918140002257,6.16010499935406,22.6277897078788,6.16010499935406,22.6277897078788,19.9808820877247,28.918140002257,22.6277897078788,28.918140002257,12,19.9808820877247,22.6277897078788,28.918140002257,17.7629314190201,17.7629314190201,19.5467355213293,7.18484327086055,17.7629314190201,12,17.7629314190201,7.18484327086055,7.18484327086055,23.6058162874748,17.7629314190201,7.18484327086055,17.7629314190201,23.6058162874748,12,7.18484327086055,17.7629314190201,12,17.7629314190201,19.5467355213293,12,7.18484327086055,19.5467355213293,23.6058162874748,23.6058162874748,12,19.5467355213293,17.7629314190201,12,17.7629314190201,12,19.5467355213293,17.7629314190201,7.18484327086055,17.7629314190201,7.18484327086055,17.7629314190201,16.885205071875,19.2693777177412,15.7911813508301,19.2693777177412,15.7911813508301,16.885205071875,8.380047553125,8.380047553125,12,8.380047553125,12,15.7911813508301,15.7911813508301,15.7911813508301,16.885205071875,12,15.7911813508301,15.7911813508301,16.885205071875,8.380047553125,8.380047553125,8.380047553125,19.2693777177412,16.885205071875,15.7911813508301,8.380047553125,8.380047553125,15.7911813508301,16.885205071875,16.885205071875,15.7911813508301,15.7911813508301,19.2693777177412,14.03830272,14.03830272,14.586075,14.03830272,15.72955212,12,14.03830272,14.03830272,14.586075,14.586075,9.774075,15.72955212,14.03830272,14.586075,9.774075,12,9.774075,9.774075,12,14.03830272,12,14.586075,14.03830272,12,882.584996835048,12.48,12.48,12.48,12.48,11.4,12.48,11.4,12.48,12.48,12.6,12.48,12,11.4,12.48,12.6,12.48,5720.84747518596,12,12.48,12,12.48,12.48,12,12.6
13.23,10.83,13.23,12.9792,15.31537875,10.83,13.7388,13.7388,12.9792,13.23,12.9792,0,14.5998348288,0,0,0,0,0,14.5998348288,14.5998348288,0,0,16.8306207684,14.5998348288,0,0,5.01744402263013,23.3748059466754,27.5042198136124,37.9057825315798,23.3748059466754,23.3748059466754,27.5042198136124,5.01744402263013,14.5998348288,27.5042198136124,27.5042198136124,5.01744402263013,15.31537875,5.01744402263013,23.3748059466754,23.3748059466754,37.9057825315798,23.3748059466754,16.8306207684,5.01744402263013,27.5042198136124,23.3748059466754,23.3748059466754,23.7591791932728,30.942409802415,23.7591791932728,20.7801173712337,23.7591791932728,20.7801173712337,5.85209974938636,23.7591791932728,30.942409802415,5.85209974938636,20.7801173712337,20.7801173712337,20.7801173712337,5.85209974938636,5.85209974938636,23.7591791932728,30.942409802415,15.31537875,23.7591791932728,30.942409802415,5.85209974938636,23.7591791932728,5.85209974938636,23.7591791932728,20.7801173712337,30.942409802415,23.7591791932728,30.942409802415,0,20.7801173712337,23.7591791932728,30.942409802415,18.4734486757809,18.4734486757809,20.5240722973958,6.82560110731752,18.4734486757809,0,18.4734486757809,6.82560110731752,6.82560110731752,25.258223427598,18.4734486757809,6.82560110731752,18.4734486757809,25.258223427598,0,6.82560110731752,18.4734486757809,0,18.4734486757809,20.5240722973958,0,6.82560110731752,20.5240722973958,25.258223427598,25.258223427598,0,20.5240722973958,18.4734486757809,0,18.4734486757809,0,20.5240722973958,18.4734486757809,6.82560110731752,18.4734486757809,6.82560110731752,18.4734486757809,17.7294653254687,20.618234157983,16.4228286048633,20.618234157983,16.4228286048633,17.7294653254687,7.96104517546875,7.96104517546875,0,7.96104517546875,0,16.4228286048633,16.4228286048633,16.4228286048633,17.7294653254687,0,16.4228286048633,16.4228286048633,17.7294653254687,7.96104517546875,7.96104517546875,7.96104517546875,20.618234157983,17.7294653254687,16.4228286048633,7.96104517546875,7.96104517546875,16.4228286048633,17.7294653254687,17.7294653254687,16.4228286048633,16.4228286048633,20.618234157983,14.5998348288,14.5998348288,15.31537875,14.5998348288,16.8306207684,0,14.5998348288,14.5998348288,15.31537875,15.31537875,9.28537125,16.8306207684,14.5998348288,15.31537875,9.28537125,0,9.28537125,9.28537125,0,14.5998348288,0,15.31537875,14.5998348288,0,944.365946613501,12.9792,12.9792,12.9792,12.9792,10.83,12.9792,10.83,12.9792,12.9792,13.23,12.9792,0,10.83,12.9792,13.23,12.9792,6121.30679844897,0,12.9792,0,12.9792,12.9792,0,13.23
13.8915,10.2885,13.8915,13.498368,16.0811476875,10.2885,14.700516,14.700516,13.498368,13.8915,13.498368,12,15.183828221952,12,12,12,12,12,15.183828221952,15.183828221952,12,12,18.008764222188,15.183828221952,12,12,0,0,0,0,0,0,0,0,15.183828221952,0,0,0,16.0811476875,0,0,0,0,0,18.008764222188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.611322066083,21.611322066083,21.611322066083,5.55949476191704,5.55949476191704,24.9471381529364,33.108378488584,16.0811476875,24.9471381529364,33.108378488584,5.55949476191704,24.9471381529364,5.55949476191704,24.9471381529364,21.611322066083,33.108378488584,24.9471381529364,33.108378488584,12,21.611322066083,24.9471381529364,33.108378488584,19.2123866228122,19.2123866228122,21.5502759122656,6.48432105195165,19.2123866228122,12,19.2123866228122,6.48432105195165,6.48432105195165,27.0262990675299,19.2123866228122,6.48432105195165,19.2123866228122,27.0262990675299,12,6.48432105195165,19.2123866228122,12,19.2123866228122,21.5502759122656,12,6.48432105195165,21.5502759122656,27.0262990675299,27.0262990675299,12,21.5502759122656,19.2123866228122,12,19.2123866228122,12,21.5502759122656,19.2123866228122,6.48432105195165,19.2123866228122,6.48432105195165,19.2123866228122,18.6159385917422,22.0615105490419,17.0797417490578,22.0615105490419,17.0797417490578,18.6159385917422,7.56299291669531,7.56299291669531,12,7.56299291669531,12,17.0797417490578,17.0797417490578,17.0797417490578,18.6159385917422,12,17.0797417490578,17.0797417490578,18.6159385917422,7.56299291669531,7.56299291669531,7.56299291669531,22.0615105490419,18.6159385917422,17.0797417490578,7.56299291669531,7.56299291669531,17.0797417490578,18.6159385917422,18.6159385917422,17.0797417490578,17.0797417490578,22.0615105490419,15.183828221952,15.183828221952,16.0811476875,15.183828221952,18.008764222188,12,15.183828221952,15.183828221952,16.0811476875,16.0811476875,8.8211026875,18.008764222188,15.183828221952,16.0811476875,8.8211026875,12,8.8211026875,8.8211026875,12,15.183828221952,12,16.0811476875,15.183828221952,12,1010.47156287645,13.498368,13.498368,13.498368,13.498368,10.2885,13.498368,10.2885,13.498368,13.498368,13.8915,13.498368,12,10.2885,13.498368,13.8915,13.498368,6549.7982743404,12,13.498368,12,13.498368,13.498368,12,13.8915
14.586075,9.774075,14.586075,14.03830272,16.885205071875,9.774075,15.72955212,15.72955212,14.03830272,14.586075,14.03830272,12.84,15.7911813508301,12.48,12.84,11.4,11.4,12.6,15.7911813508301,15.7911813508301,11.4,12.6,19.2693777177412,15.7911813508301,12.48,12.48,12,12,12,12,12,12,12,12,15.7911813508301,12,12,12,16.885205071875,12,12,12,12,12,19.2693777177412,12,12,12,12,12,12,12,12,12,12,12,12,12,12,22.4757749487263,22.4757749487263,22.4757749487263,5.28152002382119,5.28152002382119,26.1944950605832,35.4259649827849,16.885205071875,26.1944950605832,35.4259649827849,5.28152002382119,26.1944950605832,5.28152002382119,26.1944950605832,22.4757749487263,35.4259649827849,26.1944950605832,35.4259649827849,11.4,22.4757749487263,26.1944950605832,35.4259649827849,19.9808820877247,19.9808820877247,22.6277897078788,6.16010499935406,19.9808820877247,12.48,19.9808820877247,6.16010499935406,6.16010499935406,28.918140002257,19.9808820877247,6.16010499935406,19.9808820877247,28.918140002257,12.84,6.16010499935406,19.9808820877247,11.4,19.9808820877247,22.6277897078788,12.48,6.16010499935406,22.6277897078788,28.918140002257,28.918140002257,12.6,22.6277897078788,19.9808820877247,12.6,19.9808820877247,11.4,22.6277897078788,19.9808820877247,6.16010499935406,19.9808820877247,6.16010499935406,19.9808820877247,19.5467355213293,23.6058162874748,17.7629314190201,23.6058162874748,17.7629314190201,19.5467355213293,7.18484327086055,7.18484327086055,12.84,7.18484327086055,12.48,17.7629314190201,17.7629314190201,17.7629314190201,19.5467355213293,12.48,17.7629314190201,17.7629314190201,19.5467355213293,7.18484327086055,7.18484327086055,7.18484327086055,23.6058162874748,19.5467355213293,17.7629314190201,7.18484327086055,7.18484327086055,17.7629314190201,19.5467355213293,19.5467355213293,17.7629314190201,17.7629314190201,23.6058162874748,15.7911813508301,15.7911813508301,16.885205071875,15.7911813508301,19.2693777177412,12.6,15.7911813508301,15.7911813508301,16.885205071875,16.885205071875,8.380047553125,19.2693777177412,15.7911813508301,16.885205071875,8.380047553125,12.48,8.380047553125,8.380047553125,12.48,15.7911813508301,12.48,16.885205071875,15.7911813508301,12.48,1081.2045722778,14.03830272,14.03830272,14.03830272,14.03830272,9.774075,14.03830272,9.774075,14.03830272,14.03830272,14.586075,14.03830272,12.84,9.774075,14.03830272,14.586075,14.03830272,7008.28415354423,12.48,14.03830272,12.48,14.03830272,14.03830272,12.84,14.586075
15.31537875,9.28537125,15.31537875,14.5998348288,17.7294653254687,9.28537125,16.8306207684,16.8306207684,14.5998348288,15.31537875,14.5998348288,13.7388,16.4228286048633,12.9792,13.7388,10.83,10.83,13.23,16.4228286048633,16.4228286048633,10.83,13.23,20.618234157983,16.4228286048633,12.9792,12.9792,0,0,0,0,0,0,0,0,16.4228286048633,0,0,0,17.7294653254687,0,0,0,0,0,20.618234157983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3748059466754,23.3748059466754,23.3748059466754,5.01744402263013,5.01744402263013,27.5042198136124,37.9057825315798,17.7294653254687,27.5042198136124,37.9057825315798,5.01744402263013,27.5042198136124,5.01744402263013,27.5042198136124,23.3748059466754,37.9057825315798,27.5042198136124,37.9057825315798,10.83,23.3748059466754,27.5042198136124,37.9057825315798,20.7801173712337,20.7801173712337,23.7591791932728,5.85209974938636,20.7801173712337,12.9792,20.7801173712337,5.85209974938636,5.85209974938636,30.942409802415,20.7801173712337,5.85209974938636,20.7801173712337,30.942409802415,13.7388,5.85209974938636,20.7801173712337,10.83,20.7801173712337,23.7591791932728,12.9792,5.85209974938636,23.7591791932728,30.942409802415,30.942409802415,13.23,23.7591791932728,20.7801173712337,13.23,20.7801173712337,10.83,23.7591791932728,20.7801173712337,5.85209974938636,20.7801173712337,5.85209974938636,20.7801173712337,20.5240722973958,25.258223427598,18.4734486757809,25.258223427598,18.4734486757809,20.5240722973958,6.82560110731752,6.82560110731752,13.7388,6.82560110731752,12.9792,18.4734486757809,18.4734486757809,18.4734486757809,20.5240722973958,12.9792,18.4734486757809,18.4734486757809,20.5240722973958,6.82560110731752,6.82560110731752,6.82560110731752,25.258223427598,20.5240722973958,18.4734486757809,6.82560110731752,6.82560110731752,18.4734486757809,20.5240722973958,20.5240722973958,18.4734486757809,18.4734486757809,25.258223427598,16.4228286048633,16.4228286048633,17.7294653254687,16.4228286048633,20.618234157983,13.23,16.4228286048633,16.4228286048633,17.7294653254687,17.7294653254687,7.96104517546875,20.618234157983,16.4228286048633,17.7294653254687,7.96104517546875,12.9792,7.96104517546875,7.96104517546875,12.9792,16.4228286048633,12.9792,17.7294653254687,16.4228286048633,12.9792,1156.88889233724,14.5998348288,14.5998348288,14.5998348288,14.5998348288,9.28537125,14.5998348288,9.28537125,14.5998348288,14.5998348288,15.31537875,14.5998348288,13.7388,9.28537125,14.5998348288,15.31537875,14.5998348288,7498.86404429233,12.9792,14.5998348288,12.9792,14.5998348288,14.5998348288,13.7388,15.31537875
16.0811476875,8.8211026875,16.0811476875,15.183828221952,18.6159385917422,8.8211026875,18.008764222188,18.008764222188,15.183828221952,16.0811476875,15.183828221952,14.700516,17.0797417490578,13.498368,14.700516,10.2885,10.2885,13.8915,17.0797417490578,17.0797417490578,10.2885,13.8915,22.0615105490419,17.0797417490578,13.498368,13.498368,12,12,12,12,12,12,12,12,17.0797417490578,12,12,12,18.6159385917422,12,12,12,12,12,22.0615105490419,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,18.6159385917422,0,0,0,0,0,0,0,0,0,0,10.2885,0,0,0,0,0,0,0,0,13.498368,0,0,0,0,0,5.55949476191704,21.611322066083,33.108378488584,14.700516,5.55949476191704,21.611322066083,10.2885,21.611322066083,24.9471381529364,13.498368,5.55949476191704,24.9471381529364,33.108378488584,33.108378488584,13.8915,24.9471381529364,21.611322066083,13.8915,21.611322066083,10.2885,24.9471381529364,21.611322066083,5.55949476191704,21.611322066083,5.55949476191704,21.611322066083,21.5502759122656,27.0262990675299,19.2123866228122,27.0262990675299,19.2123866228122,21.5502759122656,6.48432105195165,6.48432105195165,14.700516,6.48432105195165,13.498368,19.2123866228122,19.2123866228122,19.2123866228122,21.5502759122656,13.498368,19.2123866228122,19.2123866228122,21.5502759122656,6.48432105195165,6.48432105195165,6.48432105195165,27.0262990675299,21.5502759122656,19.2123866228122,6.48432105195165,6.48432105195165,19.2123866228122,21.5502759122656,21.5502759122656,19.2123866228122,19.2123866228122,27.0262990675299,17.0797417490578,17.0797417490578,18.6159385917422,17.0797417490578,22.0615105490419,13.8915,17.0797417490578,17.0797417490578,18.6159385917422,18.6159385917422,7.56299291669531,22.0615105490419,17.0797417490578,18.6159385917422,7.56299291669531,13.498368,7.56299291669531,7.56299291669531,13.498368,17.0797417490578,13.498368,18.6159385917422,17.0797417490578,13.498368,1237.87111480085,15.183828221952,15.183828221952,15.183828221952,15.183828221952,8.8211026875,15.183828221952,8.8211026875,15.183828221952,15.183828221952,16.0811476875,15.183828221952,14.700516,8.8211026875,15.183828221952,16.0811476875,15.183828221952,8023.78452739279,13.498368,15.183828221952,13.498368,15.183828221952,15.183828221952,14.700516,16.0811476875
16.885205071875,8.380047553125,16.885205071875,15.7911813508301,19.5467355213293,8.380047553125,19.2693777177412,19.2693777177412,15.7911813508301,16.885205071875,15.7911813508301,15.72955212,17.7629314190201,14.03830272,15.72955212,9.774075,9.774075,14.586075,17.7629314190201,17.7629314190201,9.774075,14.586075,23.6058162874748,17.7629314190201,14.03830272,14.03830272,11.4,12.48,12.6,12.84,12.48,12.48,12.6,11.4,17.7629314190201,12.6,12.6,11.4,19.5467355213293,11.4,12.48,12.48,12.84,12.48,23.6058162874748,11.4,12.6,12.48,12.48,12.6,12.84,12.6,12.48,12.6,12.48,11.4,12.6,12.84,11.4,12,12,12,12,12,12,12,19.5467355213293,12,12,12,12,12,12,12,12,12,12,9.774075,12,12,12,12,12,12,12,12,14.03830272,12,12,12,12,12,5.28152002382119,22.4757749487263,35.4259649827849,15.72955212,5.28152002382119,22.4757749487263,9.774075,22.4757749487263,26.1944950605832,14.03830272,5.28152002382119,26.1944950605832,35.4259649827849,35.4259649827849,14.586075,26.1944950605832,22.4757749487263,14.586075,22.4757749487263,9.774075,26.1944950605832,22.4757749487263,5.28152002382119,22.4757749487263,5.28152002382119,22.4757749487263,22.6277897078788,28.918140002257,19.9808820877247,28.918140002257,19.9808820877247,22.6277897078788,6.16010499935406,6.16010499935406,15.72955212,6.16010499935406,14.03830272,19.9808820877247,19.9808820877247,19.9808820877247,22.6277897078788,14.03830272,19.9808820877247,19.9808820877247,22.6277897078788,6.16010499935406,6.16010499935406,6.16010499935406,28.918140002257,22.6277897078788,19.9808820877247,6.16010499935406,6.16010499935406,19.9808820877247,22.6277897078788,22.6277897078788,19.9808820877247,19.9808820877247,28.918140002257,17.7629314190201,17.7629314190201,19.5467355213293,17.7629314190201,23.6058162874748,14.586075,17.7629314190201,17.7629314190201,19.5467355213293,19.5467355213293,7.18484327086055,23.6058162874748,17.7629314190201,19.5467355213293,7.18484327086055,14.03830272,7.18484327086055,7.18484327086055,14.03830272,17.7629314190201,14.03830272,19.5467355213293,17.7629314190201,14.03830272,1324.52209283691,15.7911813508301,15.7911813508301,15.7911813508301,15.7911813508301,8.380047553125,15.7911813508301,8.380047553125,15.7911813508301,15.7911813508301,16.885205071875,15.7911813508301,15.72955212,8.380047553125,15.7911813508301,16.885205071875,15.7911813508301,8585.44944431028,14.03830272,15.7911813508301,14.03830272,15.7911813508301,15.7911813508301,15.72955212,16.885205071875
